label,path,http_code,request_total_s,request_ttfb_s,query_count,query_total_s,max_query_s,request_rows_examined,request_rows_sent,rank,group_count,group_total_s,group_max_s,group_rows_examined,group_rows_sent,normalized_sql,example_sql,url
about page,/about,200,2.534026,2.528519,3519,0.617269,0.014641,32899,8736,10,23,0.008620,0.000571,4163,851,"SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = '?') AND (""expanded"" = '?') AND (""has_children"" = '?') AND (""enabled"" = '?') AND (""parent"" IN ('?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?')) AND (""id"" NOT IN ('?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?'));","SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = 'main') AND (""expanded"" = '1') AND (""has_children"" = '1') AND (""enabled"" = '1') AND (""parent"" IN ('menu_link_content:f117c17b-6c19-4341-915e-a74af5628d76', 'menu_link_content:0f171712-dfaa-42d0-8e50-c3ee782f1e1e', '', 'menu_link_content:e67f7942-af57-4733-b9bf-2ca06bba282d', 'menu_link_content:a28371bf-b490-4992-ae3e-12c0cafee0b6', 'menu_link_content:f3df6206-69c7-499a-873d-3e42357fc6c8', 'menu_link_content:0fefbfb9-5592-4ee7-8c69-572a5905f025', 'menu_link_content:e240e90f-86a2-4fa3-b160-07b759f2ef41', 'menu_link_content:68231849-6845-41aa-9d9b-25bbcda22bb4', 'menu_link_content:53a3985e-822e-4376-890e-9f07975c1a0a', 'menu_link_content:06d06882-1d18-46b1-821d-10b6612170c0', 'menu_link_content:09023478-b82a-4830-8400-0cd77730085e', 'menu_link_content:a0e5833e-3b99-40ec-b5de-de9940f2712d', 'menu_link_content:90d8c5f6-c1f5-4424-a8d5-00b93e454769', 'menu_link_content:b35ac8e8-fa8b-4cc4-9f10-ae6e021799e4', 'menu_link_content:a3b3a902-10d2-43b9-8f0b-3f296a781115', 'menu_link_content:ecce7b27-9d1f-4415-9a1b-b2e2a00c3147')) AND (""id"" NOT IN ('menu_link_content:f117c17b-6c19-4341-915e-a74af5628d76', 'menu_link_content:0f171712-dfaa-42d0-8e50-c3ee782f1e1e', '', 'menu_link_content:e67f7942-af57-4733-b9bf-2ca06bba282d', 'menu_link_content:a28371bf-b490-4992-ae3e-12c0cafee0b6', 'menu_link_content:f3df6206-69c7-499a-873d-3e42357fc6c8', 'menu_link_content:0fefbfb9-5592-4ee7-8c69-572a5905f025', 'menu_link_content:e240e90f-86a2-4fa3-b160-07b759f2ef41', 'menu_link_content:68231849-6845-41aa-9d9b-25bbcda22bb4', 'menu_link_content:53a3985e-822e-4376-890e-9f07975c1a0a', 'menu_link_content:06d06882-1d18-46b1-821d-10b6612170c0', 'menu_link_content:09023478-b82a-4830-8400-0cd77730085e', 'menu_link_content:a0e5833e-3b99-40ec-b5de-de9940f2712d', 'menu_link_content:90d8c5f6-c1f5-4424-a8d5-00b93e454769', 'menu_link_content:b35ac8e8-fa8b-4cc4-9f10-ae6e021799e4', 'menu_link_content:a3b3a902-10d2-43b9-8f0b-3f296a7811",https://carlsonschool.ddev.site/about?csm219_sql_profile=about-page-1778516938498
give page,/give,200,2.278124,2.271595,3390,0.583280,0.018255,32733,8575,1,838,0.187758,0.002034,89,89,"SELECT DISTINCT ""d"".""plugin_id"" AS ""plugin_id"" FROM ""group_relationship_field_data"" ""d"" WHERE (""entity_id"" = '?') AND (""plugin_id"" IN ('?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?'));","SELECT DISTINCT ""d"".""plugin_id"" AS ""plugin_id"" FROM ""group_relationship_field_data"" ""d"" WHERE (""entity_id"" = '113926') AND (""plugin_id"" IN ('group_node:alumni_default_page', 'group_node:alumni_landing_page', 'group_node:blog_entry', 'group_node:conference', 'group_node:curriculum_plan', 'group_node:education_abroad_program', 'group_node:email_page', 'group_node:event', 'group_node:executive_ed_landing_page', 'group_node:executive_ed_program', 'group_node:faces', 'group_node:faculty_profile', 'group_node:front_page', 'group_node:landing_page', 'group_node:magazine', 'group_node:news', 'group_node:news_landing', 'group_node:page', 'group_node:person', 'group_node:quiz', 'group_node:session', 'group_node:student', 'group_node:video', 'group_node:webform'));",https://carlsonschool.ddev.site/give?csm219_sql_profile=give-page-1778516942371
give page,/give,200,2.278124,2.271595,3390,0.583280,0.018255,32733,8575,2,610,0.067148,0.000634,1218,609,"SELECT ""base_table"".""path"" AS ""path"", ""base_table"".""alias"" AS ""alias"" FROM ""path_alias"" ""base_table"" WHERE (""base_table"".""status"" = '?') AND (""base_table"".""path"" LIKE '?' ESCAPE '?') AND (""base_table"".""langcode"" IN ('?', '?')) ORDER BY ""base_table"".""langcode"" ASC, ""base_table"".""id"" DESC;","SELECT ""base_table"".""path"" AS ""path"", ""base_table"".""alias"" AS ""alias"" FROM ""path_alias"" ""base_table"" WHERE (""base_table"".""status"" = '1') AND (""base_table"".""path"" LIKE '/user/51021' ESCAPE '\\') AND (""base_table"".""langcode"" IN ('en', 'und')) ORDER BY ""base_table"".""langcode"" ASC, ""base_table"".""id"" DESC;",https://carlsonschool.ddev.site/give?csm219_sql_profile=give-page-1778516942371
give page,/give,200,2.278124,2.271595,3390,0.583280,0.018255,32733,8575,3,69,0.057253,0.001327,12489,1863,"SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = '?') AND (""expanded"" = '?') AND (""has_children"" = '?') AND (""enabled"" = '?') AND (""parent"" IN ('?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?'","SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = 'main') AND (""expanded"" = '1') AND (""has_children"" = '1') AND (""enabled"" = '1') AND (""parent"" IN ('menu_link_content:b35ac8e8-fa8b-4cc4-9f10-ae6e021799e4', 'menu_link_content:0f171712-dfaa-42d0-8e50-c3ee782f1e1e', '', 'menu_link_content:e67f7942-af57-4733-b9bf-2ca06bba282d', 'menu_link_content:a28371bf-b490-4992-ae3e-12c0cafee0b6', 'menu_link_content:f3df6206-69c7-499a-873d-3e42357fc6c8', 'menu_link_content:0fefbfb9-5592-4ee7-8c69-572a5905f025', 'menu_link_content:e240e90f-86a2-4fa3-b160-07b759f2ef41', 'menu_link_content:68231849-6845-41aa-9d9b-25bbcda22bb4', 'menu_link_content:53a3985e-822e-4376-890e-9f07975c1a0a', 'menu_link_content:06d06882-1d18-46b1-821d-10b6612170c0', 'menu_link_content:09023478-b82a-4830-8400-0cd77730085e', 'menu_link_content:a0e5833e-3b99-40ec-b5de-de9940f2712d', 'menu_link_content:90d8c5f6-c1f5-4424-a8d5-00b93e454769', 'menu_link_content:8f0b8539-7fab-4817-b3ac-22f36914457d', 'menu_link_content:f117c17b-6c19-4341-915e-a74af5628d76', 'menu_link_content:7e93475c-94e2-4ded-9cbe-7b59fd557d09', 'menu_link_content:427bddd6-d17e-46a9-80bd-44eda5d6548f', 'menu_link_content:8e1363c8-8934-4b9c-bf25-5f9e28d8620b', 'menu_link_content:e74f4b5c-58a5-46ca-ab8d-7e019da09d7e', 'menu_link_content:d6f26b2f-62a5-4688-9e80-47aa7735fcb4', 'menu_link_content:e0ef3bcb-6ea4-4d7d-a84d-3e42174ad39c', 'menu_link_content:22873e72-8383-483d-98f6-454aee87d7e5', 'menu_link_content:8f9be8c2-31c0-4bb4-b63c-7d6a535fbba0', 'menu_link_content:564f220c-88a4-450c-b843-49a17154beec', 'menu_link_content:ccc258ec-a585-48af-a239-4e82d42762b2', 'menu_link_content:ecfc6c66-b3a5-47cd-8174-0380d3678407', 'menu_link_content:82dcf369-6300-4e4c-b6e5-6080f861d6b6', 'menu_link_content:2779b423-df0f-45b7-8a1e-334c7353c666', 'menu_link_content:d266d264-91b1-4429-b25d-ccd33086e551', 'menu_link_content:e0837787-5c7a-496f-ac9f-fd6528a80223', 'menu_link_content:d2b8fe48-8ba9-45a4-9cc3-2fe09a889628', 'menu_link_content",https://carlsonschool.ddev.site/give?csm219_sql_profile=give-page-1778516942371
give page,/give,200,2.278124,2.271595,3390,0.583280,0.018255,32733,8575,4,1037,0.048932,0.000250,1023,1023,"SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_entity"" WHERE ""cid"" IN ( '?' ) ORDER BY ""cid"";","SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_entity"" WHERE ""cid"" IN ( 'values:node:113926' ) ORDER BY ""cid"";",https://carlsonschool.ddev.site/give?csm219_sql_profile=give-page-1778516942371
give page,/give,200,2.278124,2.271595,3390,0.583280,0.018255,32733,8575,5,13,0.037406,0.015670,0,0,"INSERT INTO ""cache_menu"" (""cid"", ""expire"", ""created"", ""tags"", ""checksum"", ""data"", ""serialized"") VALUES ('?', '?', '?', '?', '?', '?', '?') ON DUPLICATE KEY UPDATE ""cid"" = VALUES(""cid""), ""expire"" = VALUES(""expire""), ""created"" = VALUES(""created""), ""tags"" = VALUES(""tags""), ""checksum"" = VALUES(""checksum""), ""data"" = VALUES(""data""), ""serialized"" = VALUES(""serialized"");","INSERT INTO ""cache_menu"" (""cid"", ""expire"", ""created"", ""tags"", ""checksum"", ""data"", ""serialized"") VALUES ('tree-data:main:O:35:\""Drupal\\Core\\Menu\\MenuTreeParameters\"":6:{s:4:\""root\"";s:54:\""menu_link_content:b35ac8e8-fa8b-4cc4-9f10-ae6e021799e4\"";s:8:\""minDepth\"";i:1;s:8:\""maxDepth\"";i:1;s:15:\""expandedParents\"";a:180:{i:0;s:0:\""\""RMlYaA3w09lDAA92DP8CaoONFtmTU86MzRpF3fXJlzY', '-1', '1778516942.551', 'config:system.menu.main', '1', 'a:3:{s:4:\""tree\"";a:4:{s:54:\""menu_link_content:4806ff64-d9ba-4c3f-9c27-d527626fab62\"";a:5:{s:10:\""definition\"";a:16:{s:9:\""menu_name\"";s:4:\""main\"";s:2:\""id\"";s:54:\""menu_link_content:4806ff64-d9ba-4c3f-9c27-d527626fab62\"";s:6:\""parent\"";s:54:\""menu_link_content:b35ac8e8-fa8b-4cc4-9f10-ae6e021799e4\"";s:10:\""route_name\"";s:21:\""entity.node.canonical\"";s:16:\""route_parameters\"";a:1:{s:4:\""node\"";s:6:\""113946\"";}s:3:\""url\"";s:0:\""\"";s:5:\""title\"";s:12:\""Ways to Give\"";s:11:\""description\"";N;s:5:\""class\"";s:52:\""Drupal\\menu_link_content\\Plugin\\Menu\\MenuLinkContent\"";s:7:\""options\"";a:1:{s:5:\""query\"";a:0:{}}s:8:\""provider\"";s:17:\""menu_link_content\"";s:7:\""enabled\"";s:1:\""1\"";s:8:\""expanded\"";s:1:\""1\"";s:6:\""weight\"";s:3:\""331\"";s:8:\""metadata\"";a:1:{s:9:\""entity_id\"";s:5:\""26221\"";}s:10:\""form_class\"";s:50:\""\\Drupal\\menu_link_content\\Form\\MenuLinkContentForm\"";}s:12:\""has_children\"";s:1:\""0\"";s:15:\""in_active_trail\"";b:0;s:7:\""subtree\"";a:0:{}s:5:\""depth\"";s:1:\""3\"";}s:54:\""menu_link_content:5c1db3c2-e49c-4969-b015-b7b4c6b18da9\"";a:5:{s:10:\""definition\"";a:16:{s:9:\""menu_name\"";s:4:\""main\"";s:2:\""id\"";s:54:\""menu_link_content:5c1db3c2-e49c-4969-b015-b7b4c6b18da9\"";s:6:\""parent\"";s:54:\""menu_link_content:b35ac8e8-fa8b-4cc4-9f10-ae6e021799e4\"";s:10:\""route_name\"";s:21:\""entity.node.canonical\"";s:16:\""route_parameters\"";a:1:{s:4:\""node\"";s:6:\""113931\"";}s:3:\""url\"";s:0:\""\"";s:5:\""title\"";s:16:\""Investors Circle\"";s:11:\""description\"";N;s:5:\""class\"";s:52:\""Drupal\\menu_link_content\\Plugin\\Menu\\MenuLinkContent\"";s:7:\""options\"";a:1:",https://carlsonschool.ddev.site/give?csm219_sql_profile=give-page-1778516942371
give page,/give,200,2.278124,2.271595,3390,0.583280,0.018255,32733,8575,6,218,0.023109,0.002634,214,214,"SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_config"" WHERE ""cid"" IN ( '?' ) ORDER BY ""cid"";","SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_config"" WHERE ""cid"" IN ( 'last_write_timestamp_cache_config' ) ORDER BY ""cid"";",https://carlsonschool.ddev.site/give?csm219_sql_profile=give-page-1778516942371
give page,/give,200,2.278124,2.271595,3390,0.583280,0.018255,32733,8575,7,5,0.019168,0.018255,0,0,"SELECT ""cfd"".""type"" AS ""type"", ""cfd"".""cid"" AS ""cid"" FROM ""crop_field_data"" ""cfd"" WHERE ""cfd"".""uri"" = '?';","SELECT ""cfd"".""type"" AS ""type"", ""cfd"".""cid"" AS ""cid"" FROM ""crop_field_data"" ""cfd"" WHERE ""cfd"".""uri"" = 'public://alumni-giving-home_0.jpg';",https://carlsonschool.ddev.site/give?csm219_sql_profile=give-page-1778516942371
give page,/give,200,2.278124,2.271595,3390,0.583280,0.018255,32733,8575,8,23,0.012741,0.000722,4163,1035,"SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = '?') AND (""expanded"" = '?') AND (""has_children"" = '?') AND (""enabled"" = '?') AND (""parent"" IN ('?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?')) AND (""id"" NOT IN ('?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?',","SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = 'main') AND (""expanded"" = '1') AND (""has_children"" = '1') AND (""enabled"" = '1') AND (""parent"" IN ('menu_link_content:b35ac8e8-fa8b-4cc4-9f10-ae6e021799e4', 'menu_link_content:0f171712-dfaa-42d0-8e50-c3ee782f1e1e', '', 'menu_link_content:e67f7942-af57-4733-b9bf-2ca06bba282d', 'menu_link_content:a28371bf-b490-4992-ae3e-12c0cafee0b6', 'menu_link_content:f3df6206-69c7-499a-873d-3e42357fc6c8', 'menu_link_content:0fefbfb9-5592-4ee7-8c69-572a5905f025', 'menu_link_content:e240e90f-86a2-4fa3-b160-07b759f2ef41', 'menu_link_content:68231849-6845-41aa-9d9b-25bbcda22bb4', 'menu_link_content:53a3985e-822e-4376-890e-9f07975c1a0a', 'menu_link_content:06d06882-1d18-46b1-821d-10b6612170c0', 'menu_link_content:09023478-b82a-4830-8400-0cd77730085e', 'menu_link_content:a0e5833e-3b99-40ec-b5de-de9940f2712d', 'menu_link_content:90d8c5f6-c1f5-4424-a8d5-00b93e454769', 'menu_link_content:8f0b8539-7fab-4817-b3ac-22f36914457d', 'menu_link_content:f117c17b-6c19-4341-915e-a74af5628d76', 'menu_link_content:7e93475c-94e2-4ded-9cbe-7b59fd557d09', 'menu_link_content:427bddd6-d17e-46a9-80bd-44eda5d6548f', 'menu_link_content:8e1363c8-8934-4b9c-bf25-5f9e28d8620b', 'menu_link_content:e74f4b5c-58a5-46ca-ab8d-7e019da09d7e', 'menu_link_content:d6f26b2f-62a5-4688-9e80-47aa7735fcb4', 'menu_link_content:e0ef3bcb-6ea4-4d7d-a84d-3e42174ad39c', 'menu_link_content:22873e72-8383-483d-98f6-454aee87d7e5', 'menu_link_content:8f9be8c2-31c0-4bb4-b63c-7d6a535fbba0', 'menu_link_content:564f220c-88a4-450c-b843-49a17154beec', 'menu_link_content:ccc258ec-a585-48af-a239-4e82d42762b2', 'menu_link_content:ecfc6c66-b3a5-47cd-8174-0380d3678407', 'menu_link_content:82dcf369-6300-4e4c-b6e5-6080f861d6b6', 'menu_link_content:2779b423-df0f-45b7-8a1e-334c7353c666', 'menu_link_content:d266d264-91b1-4429-b25d-ccd33086e551', 'menu_link_content:e0837787-5c7a-496f-ac9f-fd6528a80223', 'menu_link_content:d2b8fe48-8ba9-45a4-9cc3-2fe09a889628', 'menu_link_content",https://carlsonschool.ddev.site/give?csm219_sql_profile=give-page-1778516942371
give page,/give,200,2.278124,2.271595,3390,0.583280,0.018255,32733,8575,9,23,0.010669,0.001107,4163,299,"SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = '?') AND (""expanded"" = '?') AND (""has_children"" = '?') AND (""enabled"" = '?') AND (""parent"" IN ('?', '?', '?')) AND (""id"" NOT IN ('?', '?', '?'));","SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = 'main') AND (""expanded"" = '1') AND (""has_children"" = '1') AND (""enabled"" = '1') AND (""parent"" IN ('menu_link_content:b35ac8e8-fa8b-4cc4-9f10-ae6e021799e4', 'menu_link_content:0f171712-dfaa-42d0-8e50-c3ee782f1e1e', '')) AND (""id"" NOT IN ('menu_link_content:b35ac8e8-fa8b-4cc4-9f10-ae6e021799e4', 'menu_link_content:0f171712-dfaa-42d0-8e50-c3ee782f1e1e', ''));",https://carlsonschool.ddev.site/give?csm219_sql_profile=give-page-1778516942371
give page,/give,200,2.278124,2.271595,3390,0.583280,0.018255,32733,8575,10,23,0.009401,0.000594,4163,874,"SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = '?') AND (""expanded"" = '?') AND (""has_children"" = '?') AND (""enabled"" = '?') AND (""parent"" IN ('?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?')) AND (""id"" NOT IN ('?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?'));","SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = 'main') AND (""expanded"" = '1') AND (""has_children"" = '1') AND (""enabled"" = '1') AND (""parent"" IN ('menu_link_content:b35ac8e8-fa8b-4cc4-9f10-ae6e021799e4', 'menu_link_content:0f171712-dfaa-42d0-8e50-c3ee782f1e1e', '', 'menu_link_content:e67f7942-af57-4733-b9bf-2ca06bba282d', 'menu_link_content:a28371bf-b490-4992-ae3e-12c0cafee0b6', 'menu_link_content:f3df6206-69c7-499a-873d-3e42357fc6c8', 'menu_link_content:0fefbfb9-5592-4ee7-8c69-572a5905f025', 'menu_link_content:e240e90f-86a2-4fa3-b160-07b759f2ef41', 'menu_link_content:68231849-6845-41aa-9d9b-25bbcda22bb4', 'menu_link_content:53a3985e-822e-4376-890e-9f07975c1a0a', 'menu_link_content:06d06882-1d18-46b1-821d-10b6612170c0', 'menu_link_content:09023478-b82a-4830-8400-0cd77730085e', 'menu_link_content:a0e5833e-3b99-40ec-b5de-de9940f2712d', 'menu_link_content:90d8c5f6-c1f5-4424-a8d5-00b93e454769', 'menu_link_content:8f0b8539-7fab-4817-b3ac-22f36914457d', 'menu_link_content:f117c17b-6c19-4341-915e-a74af5628d76')) AND (""id"" NOT IN ('menu_link_content:b35ac8e8-fa8b-4cc4-9f10-ae6e021799e4', 'menu_link_content:0f171712-dfaa-42d0-8e50-c3ee782f1e1e', '', 'menu_link_content:e67f7942-af57-4733-b9bf-2ca06bba282d', 'menu_link_content:a28371bf-b490-4992-ae3e-12c0cafee0b6', 'menu_link_content:f3df6206-69c7-499a-873d-3e42357fc6c8', 'menu_link_content:0fefbfb9-5592-4ee7-8c69-572a5905f025', 'menu_link_content:e240e90f-86a2-4fa3-b160-07b759f2ef41', 'menu_link_content:68231849-6845-41aa-9d9b-25bbcda22bb4', 'menu_link_content:53a3985e-822e-4376-890e-9f07975c1a0a', 'menu_link_content:06d06882-1d18-46b1-821d-10b6612170c0', 'menu_link_content:09023478-b82a-4830-8400-0cd77730085e', 'menu_link_content:a0e5833e-3b99-40ec-b5de-de9940f2712d', 'menu_link_content:90d8c5f6-c1f5-4424-a8d5-00b93e454769', 'menu_link_content:8f0b8539-7fab-4817-b3ac-22f36914457d', 'menu_link_content:f117c17b-6c19-4341-915e-a74af5628d76'));",https://carlsonschool.ddev.site/give?csm219_sql_profile=give-page-1778516942371
degree finder view,/graduate/resources/find-degree,200,2.973780,2.963885,3605,0.750311,0.021636,35290,8849,1,840,0.202528,0.001003,89,89,"SELECT DISTINCT ""d"".""plugin_id"" AS ""plugin_id"" FROM ""group_relationship_field_data"" ""d"" WHERE (""entity_id"" = '?') AND (""plugin_id"" IN ('?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?'));","SELECT DISTINCT ""d"".""plugin_id"" AS ""plugin_id"" FROM ""group_relationship_field_data"" ""d"" WHERE (""entity_id"" = '116591') AND (""plugin_id"" IN ('group_node:alumni_default_page', 'group_node:alumni_landing_page', 'group_node:blog_entry', 'group_node:conference', 'group_node:curriculum_plan', 'group_node:education_abroad_program', 'group_node:email_page', 'group_node:event', 'group_node:executive_ed_landing_page', 'group_node:executive_ed_program', 'group_node:faces', 'group_node:faculty_profile', 'group_node:front_page', 'group_node:landing_page', 'group_node:magazine', 'group_node:news', 'group_node:news_landing', 'group_node:page', 'group_node:person', 'group_node:quiz', 'group_node:session', 'group_node:student', 'group_node:video', 'group_node:webform'));",https://carlsonschool.ddev.site/graduate/resources/find-degree?csm219_sql_profile=degree-finder-view-1778516945988
degree finder view,/graduate/resources/find-degree,200,2.973780,2.963885,3605,0.750311,0.021636,35290,8849,2,613,0.117156,0.001585,1228,614,"SELECT ""base_table"".""path"" AS ""path"", ""base_table"".""alias"" AS ""alias"" FROM ""path_alias"" ""base_table"" WHERE (""base_table"".""status"" = '?') AND (""base_table"".""path"" LIKE '?' ESCAPE '?') AND (""base_table"".""langcode"" IN ('?', '?')) ORDER BY ""base_table"".""langcode"" ASC, ""base_table"".""id"" DESC;","SELECT ""base_table"".""path"" AS ""path"", ""base_table"".""alias"" AS ""alias"" FROM ""path_alias"" ""base_table"" WHERE (""base_table"".""status"" = '1') AND (""base_table"".""path"" LIKE '/node/111486' ESCAPE '\\') AND (""base_table"".""langcode"" IN ('en', 'und')) ORDER BY ""base_table"".""langcode"" ASC, ""base_table"".""id"" DESC;",https://carlsonschool.ddev.site/graduate/resources/find-degree?csm219_sql_profile=degree-finder-view-1778516945988
degree finder view,/graduate/resources/find-degree,200,2.973780,2.963885,3605,0.750311,0.021636,35290,8849,3,84,0.077701,0.003463,15204,1071,"SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = '?') AND (""expanded"" = '?') AND (""has_children"" = '?') AND (""enabled"" = '?') AND (""parent"" IN ('?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?'","SELECT ""menu_tree"".""id"" AS ""id"" FROM ""menu_tree"" ""menu_tree"" WHERE (""menu_name"" = 'main') AND (""expanded"" = '1') AND (""has_children"" = '1') AND (""enabled"" = '1') AND (""parent"" IN ('menu_link_content:ca209300-7c48-4f99-ac80-8969d7b2b28c', 'menu_link_content:4c5894ad-498d-497d-a793-ea7d692ff7b9', 'menu_link_content:a28371bf-b490-4992-ae3e-12c0cafee0b6', '', 'menu_link_content:e67f7942-af57-4733-b9bf-2ca06bba282d', 'menu_link_content:f3df6206-69c7-499a-873d-3e42357fc6c8', 'menu_link_content:0fefbfb9-5592-4ee7-8c69-572a5905f025', 'menu_link_content:e240e90f-86a2-4fa3-b160-07b759f2ef41', 'menu_link_content:0f171712-dfaa-42d0-8e50-c3ee782f1e1e', 'menu_link_content:e0ef3bcb-6ea4-4d7d-a84d-3e42174ad39c', 'menu_link_content:22873e72-8383-483d-98f6-454aee87d7e5', 'menu_link_content:8f9be8c2-31c0-4bb4-b63c-7d6a535fbba0', 'menu_link_content:564f220c-88a4-450c-b843-49a17154beec', 'menu_link_content:7e93475c-94e2-4ded-9cbe-7b59fd557d09', 'menu_link_content:427bddd6-d17e-46a9-80bd-44eda5d6548f', 'menu_link_content:8e1363c8-8934-4b9c-bf25-5f9e28d8620b', 'menu_link_content:e74f4b5c-58a5-46ca-ab8d-7e019da09d7e', 'menu_link_content:d6f26b2f-62a5-4688-9e80-47aa7735fcb4', 'menu_link_content:5043bf32-3730-4517-9767-ab1d8e268ff7', 'menu_link_content:e8baee81-95a9-40f5-a596-389a245d5e6b', 'menu_link_content:d94618ed-f065-4127-9b4d-2dad7cfbadcd', 'menu_link_content:f7fe1093-c641-48fe-9934-217cc668196a', 'menu_link_content:a1183981-9836-4dc0-a6fd-309b6398baac', 'menu_link_content:f5a7dcd1-20f1-4386-b0df-1a13a539da04', 'menu_link_content:ac3ca351-907b-433c-a34a-82bd8db870f7', 'menu_link_content:f892785a-44b0-4352-98ad-3e1a75dcd80b', 'menu_link_content:179d03b6-6c8b-48e4-ae98-47e9b3974e5f', 'menu_link_content:9c88f429-8ba4-4918-aa96-68769f0e9162', 'menu_link_content:6f1c8c0d-1b03-45f4-9411-0ffdd18fc366', 'menu_link_content:18fa0033-06af-4af0-b6e1-79faa6982d7e', 'menu_link_content:1da5b050-158a-4793-b22d-44d9333de04f', 'menu_link_content:4147f59a-a2f0-41d8-96da-180306e15264', 'menu_link_content",https://carlsonschool.ddev.site/graduate/resources/find-degree?csm219_sql_profile=degree-finder-view-1778516945988
degree finder view,/graduate/resources/find-degree,200,2.973780,2.963885,3605,0.750311,0.021636,35290,8849,4,1021,0.058213,0.000746,997,997,"SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_entity"" WHERE ""cid"" IN ( '?' ) ORDER BY ""cid"";","SELECT ""cid"", ""data"", ""created"", ""expire"", ""serialized"", ""tags"", ""checksum"" FROM ""cache_entity"" WHERE ""cid"" IN ( 'values:node:116591' ) ORDER BY ""cid"";",https://carlsonschool.ddev.site/graduate/resources/find-degree?csm219_sql_profile=degree-finder-view-1778516945988
